city,date,temp,o3,dewpoint,pm10,season,yday,month,month_numeric,year
chic,1999-08-27,74,22.64189692,66.1,60.15079909,Summer,239,Aug,8,1999
chic,1999-08-28,80,29.82905184,69.7,58.6077761,Summer,240,Aug,8,1999
chic,1999-08-29,69,28.76220175,56,12.2576484,Summer,241,Aug,8,1999
chic,1999-08-30,62,23.4572281,51.8,16.19189497,Summer,242,Aug,8,1999
chic,1999-08-31,65,23.00395667,54.4,31.09600457,Summer,243,Aug,8,1999
chic,1999-09-01,70,34.70643513,57.3,78.13710046,Summer,244,Sep,9,1999
chic,1999-09-02,74,38.7774172,62.1,98.131621,Summer,245,Sep,9,1999
chic,1999-09-03,76,47.01808928,61.5,76.93613871,Summer,246,Sep,9,1999
chic,1999-09-04,79,54.46578716,61.6,63.09600457,Summer,247,Sep,9,1999
chic,1999-09-05,77,53.22070908,63.5,56.0466895,Summer,248,Sep,9,1999
chic,1999-09-06,66,24.28898892,54.9,10.90970319,Summer,249,Sep,9,1999
chic,1999-09-07,65,14.29205562,55.2,24.89052511,Summer,250,Sep,9,1999
chic,1999-09-08,71,17.32443752,54.2,35.67682648,Summer,251,Sep,9,1999
chic,1999-09-09,62,11.81512422,46.6,39.44636251,Summer,252,Sep,9,1999
chic,1999-09-10,62,13.1296235,45.2,48.65216895,Summer,253,Sep,9,1999
chic,1999-09-11,64,19.56084961,48.7,40.67956621,Summer,254,Sep,9,1999
chic,1999-09-12,68,23.81063283,58.9,27.67956621,Summer,255,Sep,9,1999
chic,1999-09-13,59,6.246615648,49.9,11.56449771,Summer,256,Sep,9,1999
chic,1999-09-14,59,8.615104538,44.4,17.54531963,Summer,257,Sep,9,1999
chic,1999-09-15,55,9.027476618,46.2,26.10771067,Summer,258,Sep,9,1999
chic,1999-09-16,59,12.51966101,47.8,19.64668949,Summer,259,Sep,9,1999
chic,1999-09-17,59,13.71782471,48.1,21.66038812,Summer,260,Sep,9,1999
chic,1999-09-18,62,18.6754664,49,50.65490868,Summer,261,Sep,9,1999
chic,1999-09-19,64,29.36273339,53.5,49.68230594,Summer,262,Sep,9,1999
chic,1999-09-20,58,11.98512893,45.9,9.657648403,Summer,263,Sep,9,1999
chic,1999-09-21,51,14.56536103,44.6,13.7017885,Summer,264,Sep,9,1999
chic,1999-09-22,57,12.01744716,39.8,23.56449772,Summer,265,Sep,9,1999
chic,1999-09-23,66,22.4273639,46.3,48.43025114,Summer,266,Sep,9,1999
chic,1999-09-24,57,19.72000162,47.1,5.367237443,Summer,267,Sep,9,1999
chic,1999-09-25,62,25.48207159,48.4,36.37271689,Summer,268,Sep,9,1999
chic,1999-09-26,72,43.63367584,49.3,91.39189498,Summer,269,Sep,9,1999
chic,1999-09-27,66,35.49187486,58.7,25.87258876,Summer,270,Sep,9,1999
chic,1999-09-28,58,16.36287844,56.7,8.556278543,Summer,271,Sep,9,1999
chic,1999-09-29,56,11.23323479,43.7,3.769977173,Summer,272,Sep,9,1999
chic,1999-09-30,56,13.01493143,38.9,29.00011416,Summer,273,Sep,9,1999
chic,1999-10-01,51,7.9057477,35,23.95353881,Autumn,274,Oct,10,1999
chic,1999-10-02,46,9.355331731,40.8,15.93710045,Autumn,275,Oct,10,1999
chic,1999-10-03,44,15.05900106,40.2,17.55543128,Autumn,276,Oct,10,1999
chic,1999-10-04,47,15.546915,38,14.89600456,Autumn,277,Oct,10,1999
chic,1999-10-05,51,8.446929842,36.8,39.91244292,Autumn,278,Oct,10,1999
chic,1999-10-06,52,17.82529778,41.8,24.74531963,Autumn,279,Oct,10,1999
chic,1999-10-07,59,13.73910933,42.4,29.71792237,Autumn,280,Oct,10,1999
chic,1999-10-08,61,13.53299551,54.1,62.75079909,Autumn,281,Oct,10,1999
chic,1999-10-09,59,4.535930006,57.6,50.75386346,Autumn,282,Oct,10,1999
chic,1999-10-10,66,22.02754809,58,23.67682648,Autumn,283,Oct,10,1999
chic,1999-10-11,55,14.50368633,46.1,28.64121005,Autumn,284,Oct,10,1999
chic,1999-10-12,62,19.51930118,47.2,81.64942922,Autumn,285,Oct,10,1999
chic,1999-10-13,56,13.7177289,44,27.68778539,Autumn,286,Oct,10,1999
chic,1999-10-14,48,10.07176479,34.8,31.73436073,Autumn,287,Oct,10,1999
chic,1999-10-15,64,23.24934226,46.3,47.28563957,Autumn,288,Oct,10,1999
chic,1999-10-16,58,21.46195338,54.2,53.39189498,Autumn,289,Oct,10,1999
chic,1999-10-17,45,13.89697418,33.8,1.364497713,Autumn,290,Oct,10,1999
chic,1999-10-18,44,4.391250812,34.4,20.38093607,Autumn,291,Oct,10,1999
chic,1999-10-19,50,8.292623786,33.5,47.41381279,Autumn,292,Oct,10,1999
chic,1999-10-20,44,6.106025343,30.7,30.39189498,Autumn,293,Oct,10,1999
chic,1999-10-21,52,9.527823559,36.3,39.38174399,Autumn,294,Oct,10,1999
chic,1999-10-22,51,18.53954048,26.6,22.50422374,Autumn,295,Oct,10,1999
chic,1999-10-23,43,19.39470696,25.7,6.468607303,Autumn,296,Oct,10,1999
chic,1999-10-24,40,13.15207141,22.1,5.424771693,Autumn,297,Oct,10,1999
chic,1999-10-25,50,12.16630831,28.1,59.44394977,Autumn,298,Oct,10,1999
chic,1999-10-26,53,10.99278769,29.4,51.49874429,Autumn,299,Oct,10,1999
chic,1999-10-27,48,9.042983723,37,41.51364578,Autumn,300,Oct,10,1999
chic,1999-10-28,64,13.73504942,43.3,83.28230594,Autumn,301,Oct,10,1999
chic,1999-10-29,62,25.02849178,47,93.15079909,Autumn,302,Oct,10,1999
chic,1999-10-30,66,36.84166409,50.7,88.1727169,Autumn,303,Oct,10,1999
chic,1999-10-31,58,14.89623709,49.3,42.18915525,Autumn,304,Oct,10,1999
chic,1999-11-01,59,15.20789743,46.9,59.14257991,Autumn,305,Nov,11,1999
chic,1999-11-02,42,19.02615177,22.6,21.79279489,Autumn,306,Nov,11,1999
chic,1999-11-03,37,15.57670522,17.7,26.24394977,Autumn,307,Nov,11,1999
chic,1999-11-04,46,12.91747821,24.2,120.2329909,Autumn,308,Nov,11,1999
chic,1999-11-05,55,14.50474618,34.3,51.12730632,Autumn,309,Nov,11,1999
chic,1999-11-06,45,14.70268839,20.3,30.05159817,Autumn,310,Nov,11,1999
chic,1999-11-07,44,20.23691168,32.3,41.9803653,Autumn,311,Nov,11,1999
chic,1999-11-08,55,10.03590825,41,46.49415264,Autumn,312,Nov,11,1999
chic,1999-11-09,67,23.37744177,48.5,55.78310502,Autumn,313,Nov,11,1999
chic,1999-11-10,58,24.53162977,46.7,50.91461187,Autumn,314,Nov,11,1999
chic,1999-11-11,44,21.40969883,38,14.75744331,Autumn,315,Nov,11,1999
chic,1999-11-12,47,7.466576382,41.2,67.67283105,Autumn,316,Nov,11,1999
chic,1999-11-13,54,15.47228373,43.8,82.67283105,Autumn,317,Nov,11,1999
chic,1999-11-14,45,22.98259973,30.5,24.64716009,Autumn,318,Nov,11,1999
chic,1999-11-15,41,9.997374579,26.3,14.79885845,Autumn,319,Nov,11,1999
chic,1999-11-16,38,17.23500991,29.3,12.76598174,Autumn,320,Nov,11,1999
chic,1999-11-17,40,11.74941298,25,27.85825594,Autumn,321,Nov,11,1999
chic,1999-11-18,58,18.05852569,36.2,85.86438356,Autumn,322,Nov,11,1999
chic,1999-11-19,49,16.21544273,37.7,75.00684932,Autumn,323,Nov,11,1999
chic,1999-11-20,39,4.947941986,35.2,38.48061758,Autumn,324,Nov,11,1999
chic,1999-11-21,42,5.338232582,42,46.09452055,Autumn,325,Nov,11,1999
chic,1999-11-22,54,9.170792264,46,52.95753425,Autumn,326,Nov,11,1999
chic,1999-11-23,52,11.31733225,50,33.05813985,Autumn,327,Nov,11,1999
chic,1999-11-24,40,10.06665499,30.7,14.25148401,Autumn,328,Nov,11,1999
chic,1999-11-25,36,9.685306187,27.8,25.15833333,Autumn,329,Nov,11,1999
chic,1999-11-26,37,10.54697451,32.2,30.1752786,Autumn,330,Nov,11,1999
chic,1999-11-27,41,10.17153136,30.1,10.17477169,Autumn,331,Nov,11,1999
chic,1999-11-28,34,10.61253134,25,6.289840183,Autumn,332,Nov,11,1999
chic,1999-11-29,32,10.90783955,19.9,12.23132304,Autumn,333,Nov,11,1999
chic,1999-11-30,30,8.230377906,15.3,20.28299086,Autumn,334,Nov,11,1999
chic,1999-12-01,36,8.773448562,20.8,46.22545662,Autumn,335,Dec,12,1999
chic,1999-12-02,50,10.41324636,32.9,32.78415052,Autumn,336,Dec,12,1999
chic,1999-12-03,53,12.59924443,48,58.07751142,Autumn,337,Dec,12,1999
chic,1999-12-04,49,6.400569345,48.5,50.14326484,Autumn,338,Dec,12,1999
chic,1999-12-05,39,13.90386275,34.3,NA,Autumn,339,Dec,12,1999
chic,1999-12-06,29,10.38755952,22.6,11.25684932,Autumn,340,Dec,12,1999
chic,1999-12-07,33,7.705739065,29.1,30.22123288,Autumn,341,Dec,12,1999
chic,1999-12-08,38,6.523389934,33.5,30.06832436,Autumn,342,Dec,12,1999
chic,1999-12-09,43,8.431723598,38.6,56.04589041,Autumn,343,Dec,12,1999
chic,1999-12-10,31,10.92264781,23.4,12.96917808,Autumn,344,Dec,12,1999
chic,1999-12-11,31,8.320938703,25,21.79461535,Autumn,345,Dec,12,1999
chic,1999-12-12,35,5.447432819,30.6,14.73390411,Autumn,346,Dec,12,1999
chic,1999-12-13,35,11.13118213,31.2,38.75582192,Autumn,347,Dec,12,1999
chic,1999-12-14,38,15.03473246,34.2,16.26387605,Autumn,348,Dec,12,1999
chic,1999-12-15,36,5.677684349,33.9,17.59965753,Autumn,349,Dec,12,1999
chic,1999-12-16,27,7.291623804,20.3,9.59417808,Autumn,350,Dec,12,1999
chic,1999-12-17,23,13.00435145,17.9,9.728676186,Autumn,351,Dec,12,1999
chic,1999-12-18,19,10.55951288,14.6,21.62431507,Autumn,352,Dec,12,1999
chic,1999-12-19,32,7.753863732,29.1,30.67363014,Autumn,353,Dec,12,1999
chic,1999-12-20,21,16.03593849,11,23.11469488,Autumn,354,Dec,12,1999
chic,1999-12-21,8,11.03988563,-1.6,20.73390411,Autumn,355,Dec,12,1999
chic,1999-12-22,13,7.549291128,5.8,22.91746575,Autumn,356,Dec,12,1999
chic,1999-12-23,10,9.43534175,3.8,35.79134161,Autumn,357,Dec,12,1999
chic,1999-12-24,14,11.42243909,4.7,27.7163242,Autumn,358,Dec,12,1999
chic,1999-12-25,19,10.56227728,14,42.75468037,Autumn,359,Dec,12,1999
chic,1999-12-26,28,24.35506668,14.3,25.43463856,Autumn,360,Dec,12,1999
chic,1999-12-27,19,15.30820957,11.6,20.88892694,Autumn,361,Dec,12,1999
chic,1999-12-28,21,11.37063254,16.4,12.98481735,Autumn,362,Dec,12,1999
chic,1999-12-29,36,7.359955525,30.2,22.01615912,Autumn,363,Dec,12,1999
chic,1999-12-30,34,12.75853931,28.9,5.930371903,Autumn,364,Dec,12,1999
chic,1999-12-31,34,8.920877662,25.9,22.9138582,Autumn,365,Dec,12,1999
chic,2000-01-01,42,8.655287013,32.2,31.3775998,Winter,1,Jan,1,2000
chic,2000-01-02,48,19.0010659,42.3,43.98333333,Winter,2,Jan,1,2000
chic,2000-01-03,35,13.34084349,33.7,5.003040853,Winter,3,Jan,1,2000
chic,2000-01-04,28,15.28810587,22.2,10.00198766,Winter,4,Jan,1,2000
chic,2000-01-05,20,8.162988886,16.6,21.96162465,Winter,5,Jan,1,2000
chic,2000-01-06,34,7.430181643,25.3,32.94201681,Winter,6,Jan,1,2000
chic,2000-01-07,25,10.83822717,13.3,27.25266458,Winter,7,Jan,1,2000
chic,2000-01-08,37,9.419924715,28.5,25.01204482,Winter,8,Jan,1,2000
chic,2000-01-09,39,6.055678078,38.5,25.87759104,Winter,9,Jan,1,2000
chic,2000-01-10,42,11.03392121,34.9,8.893057736,Winter,10,Jan,1,2000
chic,2000-01-11,33,14.48743846,21.5,8.914285717,Winter,11,Jan,1,2000
chic,2000-01-12,31,16.80751625,21.7,12.04313726,Winter,12,Jan,1,2000
chic,2000-01-13,25,12.1769015,18.4,20.67346832,Winter,13,Jan,1,2000
chic,2000-01-14,20,7.394820504,14.5,30.37366947,Winter,14,Jan,1,2000
chic,2000-01-15,34,7.443982993,24.2,42.63137255,Winter,15,Jan,1,2000
chic,2000-01-16,31,22.85703987,19.4,6.73332265,Winter,16,Jan,1,2000
chic,2000-01-17,22,21.89129688,12.7,21.72072829,Winter,17,Jan,1,2000
chic,2000-01-18,25,6.874074541,20.9,18.77114846,Winter,18,Jan,1,2000
chic,2000-01-19,21,5.750731803,15.7,35.53881672,Winter,19,Jan,1,2000
chic,2000-01-20,10,15.36940523,2.1,12.81036415,Winter,20,Jan,1,2000
chic,2000-01-21,5,9.050500215,-3.2,45.85518207,Winter,21,Jan,1,2000
chic,2000-01-22,17,8.265631388,14.5,29.99978517,Winter,22,Jan,1,2000
chic,2000-01-23,16,16.89340132,4.3,18.90343137,Winter,23,Jan,1,2000
chic,2000-01-24,6,8.840343553,-0.6,33.87261905,Winter,24,Jan,1,2000
chic,2000-01-25,17,13.17743453,8.5,24.39842065,Winter,25,Jan,1,2000
chic,2000-01-26,15,12.15950441,5.4,26.72696078,Winter,26,Jan,1,2000
chic,2000-01-27,20,14.70925368,11.5,26.64572829,Winter,27,Jan,1,2000
chic,2000-01-28,21,8.974515396,14.5,49.72413593,Winter,28,Jan,1,2000
chic,2000-01-29,24,25.95139603,19.1,26.85581233,Winter,29,Jan,1,2000
chic,2000-01-30,28,11.19516286,23.3,23.89222689,Winter,30,Jan,1,2000
chic,2000-01-31,20,13.11473378,14.4,35.1213662,Winter,31,Jan,1,2000
chic,2000-02-01,25,12.21563269,16.5,25.79978992,Winter,32,Feb,2,2000
chic,2000-02-02,21,9.548223283,16,38.79418768,Winter,33,Feb,2,2000
chic,2000-02-03,33,11.69170793,26.7,18.84171177,Winter,34,Feb,2,2000
chic,2000-02-04,25,14.34272805,19,13.81393557,Winter,35,Feb,2,2000
chic,2000-02-05,21,13.6010116,16.5,20.83354341,Winter,36,Feb,2,2000
chic,2000-02-06,23,9.188339443,21.6,37.99634035,Winter,37,Feb,2,2000
chic,2000-02-07,26,17.67217143,23.3,15.80553221,Winter,38,Feb,2,2000
chic,2000-02-08,22,13.41659148,21.6,43.80553221,Winter,39,Feb,2,2000
chic,2000-02-09,41,14.03768044,30.2,36.76911765,Winter,40,Feb,2,2000
chic,2000-02-10,35,11.67976263,32.1,48.78872549,Winter,41,Feb,2,2000
chic,2000-02-11,24,22.12836574,13.9,8.802731093,Winter,42,Feb,2,2000
chic,2000-02-12,24,26.07694923,14.5,30.67867989,Winter,43,Feb,2,2000
chic,2000-02-13,30,15.74244588,26.8,36.74390756,Winter,44,Feb,2,2000
chic,2000-02-14,26,16.32894503,22.5,14.60385154,Winter,45,Feb,2,2000
chic,2000-02-15,31,8.546350216,28.1,28.64026611,Winter,46,Feb,2,2000
chic,2000-02-16,28,19.18855246,19,19.68508403,Winter,47,Feb,2,2000
chic,2000-02-17,27,18.30194637,18.6,35.72710084,Winter,48,Feb,2,2000
chic,2000-02-18,30,26.32658324,27.8,22.04412723,Winter,49,Feb,2,2000
chic,2000-02-19,29,23.35381687,21.7,7.760714283,Winter,50,Feb,2,2000
chic,2000-02-20,27,24.36073708,19.7,19.81673669,Winter,51,Feb,2,2000
chic,2000-02-21,35,12.48984186,29.1,48.83634454,Winter,52,Feb,2,2000
chic,2000-02-22,49,10.44545087,40.3,55.80833333,Winter,53,Feb,2,2000
chic,2000-02-23,59,27.48161548,40.6,85.7355042,Winter,54,Feb,2,2000
chic,2000-02-24,49,17.25156517,49.9,24.30490755,Winter,55,Feb,2,2000
chic,2000-02-25,55,17.53819906,50.3,59.5842437,Winter,56,Feb,2,2000
chic,2000-02-26,56,26.03142814,51.7,35.58984594,Winter,57,Feb,2,2000
chic,2000-02-27,45,24.95315032,30.7,NA,Winter,58,Feb,2,2000
chic,2000-02-28,43,13.2874168,26.8,24.68508403,Winter,59,Feb,2,2000
chic,2000-02-29,54,21.0465762,34.4,42.59264706,Winter,60,Feb,2,2000
chic,2000-03-01,46,25.69095992,32.9,16.71075244,Winter,61,Mar,3,2000
chic,2000-03-02,33,28.68319485,23.8,5.533823533,Winter,62,Mar,3,2000
chic,2000-03-03,35,25.00734207,24.1,32.6262605,Winter,63,Mar,3,2000
chic,2000-03-04,46,15.32266804,30.7,25.78592437,Winter,64,Mar,3,2000
chic,2000-03-05,52,15.22615911,36.5,18.83634453,Winter,65,Mar,3,2000
chic,2000-03-06,51,18.65702448,32.1,63.99040616,Winter,66,Mar,3,2000
chic,2000-03-07,66,22.87103998,49.7,39.42904468,Winter,67,Mar,3,2000
chic,2000-03-08,67,28.62237693,50.9,88.97359944,Winter,68,Mar,3,2000
chic,2000-03-09,46,21.17884728,32.7,15.89516806,Winter,69,Mar,3,2000
chic,2000-03-10,30,22.15045297,21.9,5.853151263,Winter,70,Mar,3,2000
chic,2000-03-11,30,29.1230401,19,0.886764703,Winter,71,Mar,3,2000
chic,2000-03-12,34,17.00558487,19.3,10.94558823,Winter,72,Mar,3,2000
chic,2000-03-13,39,8.220951952,33.4,38.18589395,Winter,73,Mar,3,2000
chic,2000-03-14,45,16.05696432,32.6,41.87836134,Winter,74,Mar,3,2000
chic,2000-03-15,50,18.33478614,41.9,32.76071429,Winter,75,Mar,3,2000
chic,2000-03-16,33,37.35177756,22.3,0.752310923,Winter,76,Mar,3,2000
chic,2000-03-17,32,35.73795321,18.5,6.783123253,Winter,77,Mar,3,2000
chic,2000-03-18,34,22.7387212,20.8,14.80833333,Winter,78,Mar,3,2000
chic,2000-03-19,39,15.69855789,34.1,30.7789129,Winter,79,Mar,3,2000
chic,2000-03-20,49,15.23763819,46.4,12.81953781,Winter,80,Mar,3,2000
chic,2000-03-21,47,3.117767888,45.3,41.59544818,Winter,81,Mar,3,2000
chic,2000-03-22,51,8.406148615,44,52.57584034,Winter,82,Mar,3,2000
chic,2000-03-23,50,15.46453962,43.7,66.62065826,Winter,83,Mar,3,2000
chic,2000-03-24,57,18.91664027,49,39.67387955,Winter,84,Mar,3,2000
chic,2000-03-25,53,32.47255536,32.8,20.7079756,Winter,85,Mar,3,2000
chic,2000-03-26,52,30.7521755,31.8,26.76911765,Winter,86,Mar,3,2000
chic,2000-03-27,47,28.53933451,31.2,8.015616243,Winter,87,Mar,3,2000
chic,2000-03-28,39,15.30290878,31.1,8.004411763,Winter,88,Mar,3,2000
chic,2000-03-29,40,18.09021186,29.3,17.95399159,Winter,89,Mar,3,2000
chic,2000-03-30,40,22.06870592,31,31.92037815,Winter,90,Mar,3,2000
chic,2000-03-31,45,12.26151237,28.1,53.56709943,Winter,91,Mar,3,2000
chic,2000-04-01,52,14.20302896,33.9,49.72990196,Spring,92,Apr,4,2000
chic,2000-04-02,51,21.89346162,42.5,36.52261905,Spring,93,Apr,4,2000
chic,2000-04-03,52,16.80925147,34.3,29.39936975,Spring,94,Apr,4,2000
chic,2000-04-04,38,22.54098323,19.7,8.337745093,Spring,95,Apr,4,2000
chic,2000-04-05,44,21.07321191,23.8,68.43018207,Spring,96,Apr,4,2000
chic,2000-04-06,53,23.21178137,27.3,77.61295322,Spring,97,Apr,4,2000
chic,2000-04-07,41,14.06344418,32.7,21.53662465,Spring,98,Apr,4,2000
chic,2000-04-08,34,25.54224589,23,25.69908964,Spring,99,Apr,4,2000
chic,2000-04-09,45,22.04734807,26.7,16.87556022,Spring,100,Apr,4,2000
chic,2000-04-10,37,27.67970973,28.1,20.89796918,Spring,101,Apr,4,2000
chic,2000-04-11,34,21.43156739,33.1,8.889565823,Spring,102,Apr,4,2000
chic,2000-04-12,39,19.54124702,25.3,32.42646587,Spring,103,Apr,4,2000
chic,2000-04-13,49,19.7802867,28.3,43.67948179,Spring,104,Apr,4,2000
chic,2000-04-14,58,22.35771225,42.8,104.4217787,Spring,105,Apr,4,2000
chic,2000-04-15,56,22.12613804,46.9,50.39376751,Spring,106,Apr,4,2000
chic,2000-04-16,44,17.0643968,40.9,15.4890056,Spring,107,Apr,4,2000
chic,2000-04-17,41,14.450478,38.9,8.393767503,Spring,108,Apr,4,2000
chic,2000-04-18,48,7.35767485,42.5,40.61988662,Spring,109,Apr,4,2000
chic,2000-04-19,52,7.965098215,48.8,49.27892157,Spring,110,Apr,4,2000
chic,2000-04-20,53,12.20330193,50.2,18.20889355,Spring,111,Apr,4,2000
chic,2000-04-21,44,28.24375954,35,0.203291313,Spring,112,Apr,4,2000
chic,2000-04-22,48,20.58798814,31.4,10.17808123,Spring,113,Apr,4,2000
chic,2000-04-23,47,31.5888819,40.3,19.08844537,Spring,114,Apr,4,2000
chic,2000-04-24,52,33.14556941,32.6,22.94254884,Spring,115,Apr,4,2000
chic,2000-04-25,49,34.41221594,23.4,11.00161064,Spring,116,Apr,4,2000
chic,2000-04-26,52,26.75137514,24.2,29.04922969,Spring,117,Apr,4,2000
chic,2000-04-27,53,23.20134194,26.3,86.95097802,Spring,118,Apr,4,2000
chic,2000-04-28,54,28.32613228,32.2,61.03578431,Spring,119,Apr,4,2000
chic,2000-04-29,48,21.69667378,39.1,7.293487397,Spring,120,Apr,4,2000
chic,2000-04-30,54,22.72783785,40,40.318595,Spring,121,Apr,4,2000
chic,2000-05-01,57,20.52207473,49.2,46.54838936,Spring,122,May,5,2000
chic,2000-05-02,57,24.9236294,43.1,26.59880952,Spring,123,May,5,2000
chic,2000-05-03,63,30.53648482,48.6,59.5897047,Spring,124,May,5,2000
chic,2000-05-04,72,29.97829595,58.1,76.49166548,Spring,125,May,5,2000
chic,2000-05-05,74,32.48649062,59.3,77.77457865,Spring,126,May,5,2000
chic,2000-05-06,74,31.00641044,61.3,38.45315961,Spring,127,May,5,2000
chic,2000-05-07,71,24.23219177,65,33.84180554,Spring,128,May,5,2000
chic,2000-05-08,76,23.69747107,67.5,100.8810212,Spring,129,May,5,2000
chic,2000-05-09,59,20.79943663,55,9.984709741,Spring,130,May,5,2000
chic,2000-05-10,55,19.41794057,45,15.02805631,Spring,131,May,5,2000
chic,2000-05-11,67,19.03702823,59.9,47.15970897,Spring,132,May,5,2000
chic,2000-05-12,73,21.78954567,66.8,40.32275228,Spring,133,May,5,2000
chic,2000-05-13,53,23.33708559,38.4,15.3277762,Spring,134,May,5,2000
chic,2000-05-14,52,30.3625404,33,14.53786023,Spring,135,May,5,2000
chic,2000-05-15,57,17.94537844,35,33.56043659,Spring,136,May,5,2000
chic,2000-05-16,61,18.20306688,49.6,43.4355042,Spring,137,May,5,2000
chic,2000-05-17,61,14.22377741,56.5,49.39068627,Spring,138,May,5,2000
chic,2000-05-18,58,27.81459496,51.8,29.97156006,Spring,139,May,5,2000
chic,2000-05-19,46,25.20144639,40.3,NA,Spring,140,May,5,2000
chic,2000-05-20,55,23.15923734,37.8,15.76323529,Spring,141,May,5,2000
chic,2000-05-21,57,25.52912562,48.6,27.79404762,Spring,142,May,5,2000
chic,2000-05-22,67,18.12450827,56.4,69.88928571,Spring,143,May,5,2000
chic,2000-05-23,69,23.3766169,52,41.98172269,Spring,144,May,5,2000
chic,2000-05-24,68,32.66796114,42.2,59.435444,Spring,145,May,5,2000
chic,2000-05-25,64,28.65525742,36.5,54.94530812,Spring,146,May,5,2000
chic,2000-05-26,61,16.74385215,48.5,68.92009804,Spring,147,May,5,2000
chic,2000-05-27,60,31.00181709,55.9,26.9004902,Spring,148,May,5,2000
chic,2000-05-28,55,24.87624519,52,4.900490193,Spring,149,May,5,2000
chic,2000-05-29,56,25.10399508,47.4,6.822058823,Spring,150,May,5,2000
chic,2000-05-30,65,25.92074545,61.4,35.94573909,Spring,151,May,5,2000
chic,2000-05-31,67,13.32290265,64.8,53.80245098,Spring,152,May,5,2000
chic,2000-06-01,73,31.65320342,65.5,59.90329132,Spring,153,Jun,6,2000
chic,2000-06-02,60,24.98646717,52.8,21.16939776,Spring,154,Jun,6,2000
chic,2000-06-03,55,28.94772466,44.9,8.331862743,Spring,155,Jun,6,2000
chic,2000-06-04,56,27.62222898,50.6,14.4355042,Spring,156,Jun,6,2000
chic,2000-06-05,54,30.35649938,47,20.65695677,Spring,157,Jun,6,2000
chic,2000-06-06,60,20.12780664,41.8,45.34306723,Spring,158,Jun,6,2000
chic,2000-06-07,64,31.61048258,46.8,96.38228291,Spring,159,Jun,6,2000
chic,2000-06-08,78,49.30276012,59.8,54.46071429,Spring,160,Jun,6,2000
chic,2000-06-09,77,54.18005148,57.5,86.57556022,Spring,161,Jun,6,2000
chic,2000-06-10,80,31.05064327,67,89.50273109,Spring,162,Jun,6,2000
chic,2000-06-11,70,15.02874049,66.8,26.05013429,Spring,163,Jun,6,2000
chic,2000-06-12,57,8.301824372,56,10.46058052,Spring,164,Jun,6,2000
chic,2000-06-13,69,11.74565398,63.8,32.48579812,Spring,165,Jun,6,2000
chic,2000-06-14,72,25.58810402,64.6,42.40692488,Spring,166,Jun,6,2000
chic,2000-06-15,70,24.92798947,58.8,20.39847418,Spring,167,Jun,6,2000
chic,2000-06-16,67,21.57814156,60.3,24.31678404,Spring,168,Jun,6,2000
chic,2000-06-17,60,24.94275995,45.3,15.64226759,Spring,169,Jun,6,2000
chic,2000-06-18,65,27.92134118,46.9,8.347769953,Spring,170,Jun,6,2000
chic,2000-06-19,66,28.9653551,57,43.35340376,Spring,171,Jun,6,2000
chic,2000-06-20,74,19.3872155,68.6,33.33368545,Spring,172,Jun,6,2000
chic,2000-06-21,74,24.86804851,58,13.27453051,Spring,173,Jun,6,2000
chic,2000-06-22,72,27.34968233,56.2,13.30551643,Spring,174,Jun,6,2000
chic,2000-06-23,71,23.0059731,61.7,33.12367624,Spring,175,Jun,6,2000
chic,2000-06-24,71,21.43017107,67.5,30.36748826,Spring,176,Jun,6,2000
chic,2000-06-25,75,28.72455008,65.1,16.42946009,Spring,177,Jun,6,2000
chic,2000-06-26,72,20.49043109,63.9,18.37030516,Spring,178,Jun,6,2000
chic,2000-06-27,68,18.65549392,52.6,17.36748826,Spring,179,Jun,6,2000
chic,2000-06-28,62,8.919470575,57,NA,Spring,180,Jun,6,2000
chic,2000-06-29,66,18.80236511,52.3,27.48055556,Spring,181,Jun,6,2000
chic,2000-06-30,66,19.45676837,54.7,NA,Spring,182,Jun,6,2000
chic,2000-07-01,71,32.85067192,61.2,NA,Summer,183,Jul,7,2000
chic,2000-07-02,74,33.88893005,70,NA,Summer,184,Jul,7,2000
chic,2000-07-03,68,20.34244975,64.7,NA,Summer,185,Jul,7,2000
chic,2000-07-04,70,26.69233753,64.5,NA,Summer,186,Jul,7,2000
chic,2000-07-05,76,40.43435335,65,35.76138616,Summer,187,Jul,7,2000
chic,2000-07-06,74,36.87266989,64.2,31.38438967,Summer,188,Jul,7,2000
chic,2000-07-07,70,22.82264886,58,26.38438967,Summer,189,Jul,7,2000
chic,2000-07-08,73,32.08074097,64,52.38438967,Summer,190,Jul,7,2000
chic,2000-07-09,81,35.52728124,70.7,56.38438967,Summer,191,Jul,7,2000
chic,2000-07-10,73,26.56027084,68.3,19.38438967,Summer,192,Jul,7,2000
chic,2000-07-11,69,31.80069194,64,31.90720207,Summer,193,Jul,7,2000
chic,2000-07-12,72,35.7316838,58.1,27.38438967,Summer,194,Jul,7,2000
chic,2000-07-13,75,31.95766375,64.5,40.38438967,Summer,195,Jul,7,2000
chic,2000-07-14,77,31.15510462,63.4,23.38438967,Summer,196,Jul,7,2000
chic,2000-07-15,73,26.04671461,60.1,18.38438967,Summer,197,Jul,7,2000
chic,2000-07-16,73,21.58605558,57.7,20.38438967,Summer,198,Jul,7,2000
chic,2000-07-17,77,21.66152835,63.4,31.03634495,Summer,199,Jul,7,2000
